method,task_id,seed,flow_step,t,lambda_pov,raw_velocity_norm,endpoint_constraint_violation_before_projection,endpoint_goal_error,endpoint_min_clearance,projection_called,projection_solver_success,projection_solver_status,projection_solver_iterations,projection_runtime_sec,projection_total_runtime_sec,correction_norm,normalized_correction_norm,velocity_change_norm,goal_error_before_projection,goal_error_after_projection,min_clearance_before_projection,min_clearance_after_projection,violation_before_projection,violation_after_projection,projection_error,endpoint_feasible,adaptive_trigger,trigger_collision,trigger_joint,trigger_velocity,trigger_acceleration,diagnostic_last_step_suppressed
PLAIN_FM,2,1,5,0.7142857142857143,0.0,17.812814712524414,2.1327234920501708,0.4091287662749454,0.0737385433444975,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
PLAIN_FM,2,1,6,0.8571428571428571,0.0,17.677236557006836,1.1174957570075987,0.4082772611323893,0.0786742091813657,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,1,0,0.0,0.0,17.74013328552246,18.71071652736664,0.406470815832521,0.0549055901408772,1.0,1.0,0.0,1,0.00430954399053,0.0103072340134531,13.064673514578738,0.0,0.0,0.406470815832521,1.410882887415667,0.0549055901408772,0.4078700042949769,18.71071652736664,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,1,1,0.1428571428571428,0.0,6.64362907409668,2.761526107788086,0.4297332156198429,0.0562579724324769,1.0,1.0,0.0,1,0.0051990289939567,0.0058406260213814,2.825191633491797,0.0,0.0,0.4297332156198429,0.94190942451449,0.0562579724324769,0.043182871868688,2.761526107788086,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,1,2,0.2857142857142857,0.0,6.88417387008667,3.29775333404541,0.4316008108554556,0.0531291277110591,1.0,1.0,0.0,1,0.0040909789968281,0.0047163449926301,1.018553980021376,0.0,0.0,0.4316008108554556,1.0090224779643295,0.0531291277110591,0.2426168786008996,3.29775333404541,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,1,3,0.4285714285714285,0.0,6.803881645202637,2.818235319519043,0.410274462933308,0.0589144129686294,1.0,1.0,0.0,1,0.0040888990042731,0.004747706989292,0.5911136974751937,0.0,0.0,0.410274462933308,0.942866338532764,0.0589144129686294,0.2151635232123309,2.818235319519043,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,1,4,0.5714285714285714,0.0,7.378846645355225,1.6891439374923705,0.3970325752462646,0.0595069923459213,1.0,1.0,0.0,1,0.004086819011718,0.0047222159919328,0.6840261550145906,0.0,0.0,0.3970325752462646,0.8399660889360191,0.0595069923459213,0.1518720388530115,1.6891439374923705,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,1,5,0.7142857142857143,0.0,8.594407081604004,0.2844883617401121,0.3887761365396585,0.0627767756625203,1.0,1.0,0.0,1,0.0041677610133774,0.0047965769772417,0.8147881130260197,0.0,0.0,0.3887761365396585,0.6805269809123358,0.0627767756625203,0.0442521414026597,0.2844883617401121,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,1,6,0.8571428571428571,0.0,11.11600112915039,0.188222688102722,0.3824962016256557,0.0447371452324708,1.0,1.0,0.0,1,0.0041747610084712,0.0048229990061372,1.2943282136435914,0.0,0.0,0.3824962016256557,0.6181411514204166,0.0447371452324708,0.0754325078252845,0.188222688102722,0.0,,0.0,0.0,,,,,0.0
POV_L05_ALWAYS,2,1,0,0.0,0.5,17.74013328552246,18.71071652736664,0.406470815832521,0.0549055901408772,1.0,1.0,0.0,2,0.0205813879147171,0.1847493789973668,3.2490264649011094,3.2490265369415283,1.6245131492614746,0.406470815832521,0.3734477876701981,0.0549055901408772,0.0458301782148603,18.71071652736664,0.0,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,1,1,0.1428571428571428,0.5,17.728689193725586,16.899846356773377,0.4126541141610879,0.0570225325821905,1.0,1.0,0.0,4,0.0396871969569474,0.3668445370276458,3.333939002557893,3.889595270156861,1.9447976350784304,0.4126541141610879,0.4097540396409669,0.0570225325821905,0.0140965578849233,16.899846356773377,0.0,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,1,2,0.2857142857142857,0.5,17.84478759765625,12.627312999629977,0.4175074091445457,0.0597747501960024,1.0,1.0,0.0,3,0.0287007450242526,0.2739526450168341,2.1998385483671528,3.0797739028930664,1.5398870706558228,0.4175074091445457,0.5264356764631403,0.0597747501960024,0.0123998584991518,12.627312999629977,0.0017909372963336,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,1,3,0.4285714285714285,0.5,17.83985137939453,8.589200240039826,0.4164418915443114,0.0634194315416544,1.0,1.0,0.0,3,0.0301474329899065,0.2745414499659091,2.9432849299697503,5.1507487297058105,2.5753743648529053,0.4164418915443114,0.4985628655222066,0.0634194315416544,0.098176371889713,8.589200240039826,0.0049347935859027,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,1,4,0.5714285714285714,0.5,18.03389549255371,5.209577542209625,0.4141351548523775,0.068160360841498,1.0,1.0,0.0,2,0.0206288890331052,0.1840478500234894,2.3898817619517647,5.576390266418457,2.788195371627808,0.4141351548523775,0.3669090110843576,0.068160360841498,0.0287230345995167,5.209577542209625,0.0,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,1,5,0.7142857142857143,0.5,18.374431610107425,2.448557775878906,0.410381412768391,0.0747826790977099,1.0,1.0,0.0,2,0.0211230129934847,0.1852003210224211,2.6992956137627884,9.447534561157228,4.723767757415772,0.410381412768391,0.3981915956233312,0.0747826790977099,0.0205902125611207,2.448557775878906,0.0,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,1,6,0.8571428571428571,0.5,19.23406410217285,1.445304911994934,0.4038254304245024,0.0802628668970457,1.0,1.0,0.0,1,0.0107174859731458,0.0919239179929718,2.777756028424871,19.444292068481445,9.722146034240724,0.4038254304245024,0.3204192402668562,0.0802628668970457,0.0174125472691215,1.445304911994934,0.0,,0.0,1.0,,,,,0.0
POV_L05_ADAPTIVE,2,1,0,0.0,0.5,17.74013328552246,18.71071652736664,0.406470815832521,0.0549055901408772,1.0,1.0,0.0,2,0.0207301919581368,0.1841385519946925,3.249026464909859,3.2490265369415283,1.6245131492614746,0.406470815832521,0.3734477876706343,0.0549055901408772,0.0458301782146062,18.71071652736664,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,1,1,0.1428571428571428,0.5,17.728689193725586,16.899846356773377,0.4126541141610879,0.0570225325821905,1.0,1.0,0.0,4,0.039972394995857,0.3667117740260437,3.333939002557893,3.889595270156861,1.9447976350784304,0.4126541141610879,0.4097540396409669,0.0570225325821905,0.0140965578849233,16.899846356773377,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,1,2,0.2857142857142857,0.5,17.84478759765625,12.627312999629977,0.4175074091445457,0.0597747501960024,1.0,1.0,0.0,3,0.0288396180258132,0.2731529920129105,2.1998385483671528,3.0797739028930664,1.5398870706558228,0.4175074091445457,0.5264356764631403,0.0597747501960024,0.0123998584991518,12.627312999629977,0.0017909372963336,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,1,3,0.4285714285714285,0.5,17.83985137939453,8.589200240039826,0.4164418915443114,0.0634194315416544,1.0,1.0,0.0,3,0.03021241503302,0.2741756790201179,2.9432849299697503,5.1507487297058105,2.5753743648529053,0.4164418915443114,0.4985628655222066,0.0634194315416544,0.098176371889713,8.589200240039826,0.0049347935859027,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,1,4,0.5714285714285714,0.5,18.03389549255371,5.209577542209625,0.4141351548523775,0.068160360841498,1.0,1.0,0.0,2,0.0208281940431334,0.1840591799700632,2.3898817619517647,5.576390266418457,2.788195371627808,0.4141351548523775,0.3669090110843576,0.068160360841498,0.0287230345995167,5.209577542209625,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,1,5,0.7142857142857143,0.5,18.374431610107425,2.448557775878906,0.410381412768391,0.0747826790977099,1.0,1.0,0.0,2,0.0207459020311944,0.1837186110205948,2.6992956137627884,9.447534561157228,4.723767757415772,0.410381412768391,0.3981915956233312,0.0747826790977099,0.0205902125611207,2.448557775878906,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,1,6,0.8571428571428571,0.5,19.23406410217285,1.445304911994934,0.4038254304245024,0.0802628668970457,1.0,1.0,0.0,1,0.0122062340378761,0.0947698329691775,2.777756028424871,19.444292068481445,9.722146034240724,0.4038254304245024,0.3204192402668562,0.0802628668970457,0.0174125472691215,1.445304911994934,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,1,0,0.0,0.25,17.74013328552246,18.71071652736664,0.406470815832521,0.0549055901408772,1.0,1.0,0.0,2,0.0210868210415355,0.1854401970049366,3.249026464909859,3.2490265369415283,0.8122566938400269,0.406470815832521,0.3734477876706343,0.0549055901408772,0.0458301782146062,18.71071652736664,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,1,1,0.1428571428571428,0.25,17.711511611938477,16.974139076137543,0.4127716835298765,0.0572281783850137,1.0,1.0,0.0,2,0.0208833159995265,0.1864722039899788,3.693924230469665,4.309577941894531,1.0773944854736328,0.4127716835298765,0.4672870922953494,0.0572281783850137,0.000115174613962,16.974139076137543,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,1,2,0.2857142857142857,0.25,17.79051971435547,12.792911094093323,0.417188643148866,0.0598645500080218,1.0,1.0,0.0,3,0.0316198020009323,0.2801938189659267,4.268228379346961,5.97551965713501,1.4938799142837524,0.417188643148866,0.7070118328286359,0.0598645500080218,0.235743744195146,12.792911094093323,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,1,3,0.4285714285714285,0.25,17.814800262451172,8.961548369789124,0.4177940639705582,0.0635089316315507,1.0,1.0,0.0,3,0.0294706349959597,0.2783375899889506,2.3915785617776124,4.185262680053711,1.0463156700134275,0.4177940639705582,0.4157112993840632,0.0635089316315507,0.0558289326774165,8.961548369789124,0.0042899755556373,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,1,4,0.5714285714285714,0.25,17.891254425048828,5.3685100492477416,0.4146088600489198,0.0680430827479924,1.0,1.0,0.0,2,0.021155352005735,0.1874347590492107,3.321946599639826,7.751208305358887,1.9378020763397217,0.4146088600489198,0.374258247448164,0.0680430827479924,0.002214566845778,5.3685100492477416,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,1,5,0.7142857142857143,0.25,18.030969619750977,2.286513012313842,0.4099138088812964,0.0741652227449131,1.0,1.0,0.0,2,0.0186767079867422,0.1845351330121047,3.834484070329317,13.420695304870604,3.3551735877990723,0.4099138088812964,0.2581393831592092,0.0741652227449131,0.0214192763108992,2.286513012313842,0.0019717075462659,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,1,6,0.8571428571428571,0.25,18.288782119750977,0.8153690513610838,0.4053334304315996,0.0748107490784416,1.0,1.0,0.0,1,0.0107258849893696,0.0936045220005326,2.9860712060913808,20.902498245239254,5.225624561309815,0.4053334304315996,0.3770654778220875,0.0748107490784416,-0.0095043500072585,0.8153690513610838,0.0095043500072585,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,1,0,0.0,0.0,17.74013328552246,18.71071652736664,0.406470815832521,0.0549055901408772,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,1,1,0.1428571428571428,0.0,17.697010040283203,16.92971692647934,0.4130465714009362,0.0574293686478487,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,1,2,0.2857142857142857,0.0,17.735275268554688,12.91298554506302,0.4173413162755624,0.060091057964276,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,1,3,0.4285714285714285,0.0,17.750715255737305,8.687222760581971,0.4169761383011089,0.0636394736212131,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,1,4,0.5714285714285714,0.0,17.77091407775879,5.226360124015808,0.4136189267684566,0.0682010613917301,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,1,5,0.7142857142857143,0.0,17.812814712524414,2.1327234920501708,0.4091287662749454,0.0737385433444975,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,1,6,0.8571428571428571,0.0,17.677236557006836,1.1174957570075987,0.4082772611323893,0.0786742091813657,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,1,7,1.0,0.0,0.0,1.1174957570075987,0.4082772611323893,0.0786742091813657,1.0,1.0,0.0,1,0.0107537870062515,0.0939742209739051,3.136072243871523,0.0,0.0,0.4082772611323893,0.3501236753151421,0.0786742091813657,0.0023930762428048,1.1174957570075987,0.0,,0.0,0.0,,,,,0.0
PLAIN_FM,2,2,0,0.0,0.0,16.644588470458984,13.371972006225588,0.4308115586907173,0.0705144114686575,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
PLAIN_FM,2,2,1,0.1428571428571428,0.0,16.557113647460938,8.711489003562928,0.4289561589782362,0.0694099717756709,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
PLAIN_FM,2,2,2,0.2857142857142857,0.0,16.54988670349121,6.230099361801147,0.4273004007967625,0.0702543154950094,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
PLAIN_FM,2,2,3,0.4285714285714285,0.0,16.5147647857666,3.8940806802749632,0.4199474146979871,0.0697919740914116,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
PLAIN_FM,2,2,4,0.5714285714285714,0.0,16.48365020751953,1.753544371986389,0.4077019788205438,0.0705533500815136,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
PLAIN_FM,2,2,5,0.7142857142857143,0.0,16.476961135864258,0.929489594364166,0.3948184555739805,0.0719949211513559,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
PLAIN_FM,2,2,6,0.8571428571428571,0.0,16.34809112548828,1.2618400272369383,0.3830290054511082,0.073461331642429,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,2,0,0.0,0.0,16.644588470458984,13.371972006225588,0.4308115586907173,0.0705144114686575,1.0,1.0,0.0,1,0.0043686269782483,0.0105040199705399,11.492687386929331,0.0,0.0,0.4308115586907173,1.309640410229097,0.0705144114686575,0.3665955390534771,13.371972006225588,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,2,1,0.1428571428571428,0.0,7.143980979919434,2.680952548980713,0.4332887625171092,0.0577200147144407,1.0,1.0,0.0,1,0.0052891609957441,0.00596173905069,1.9302552895982807,0.0,0.0,0.4332887625171092,1.0346466399224628,0.0577200147144407,0.1985388576437435,2.680952548980713,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,2,2,0.2857142857142857,0.0,6.818478107452393,3.163309097290039,0.4257805135611572,0.0560656434962605,1.0,1.0,0.0,1,0.0042258129687979,0.0048598400317132,0.5055410023525732,0.0,0.0,0.4257805135611572,1.0068403055882686,0.0560656434962605,0.2076899956083132,3.163309097290039,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,2,3,0.4285714285714285,0.0,6.954813957214356,2.406628131866455,0.4111626302488814,0.0618827510845086,1.0,1.0,0.0,1,0.0042925949674099,0.0049215009785257,0.5419023943324431,0.0,0.0,0.4111626302488814,0.9201469877094528,0.0618827510845086,0.1687887670208035,2.406628131866455,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,2,4,0.5714285714285714,0.0,7.3561811447143555,1.352775853538513,0.3986485608295076,0.0628384406215773,1.0,1.0,0.0,1,0.0042052820208482,0.0048329190467484,0.609617174859663,0.0,0.0,0.3986485608295076,0.7882256848537402,0.0628384406215773,0.0872778528772776,1.352775853538513,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,2,5,0.7142857142857143,0.0,8.167557716369629,0.1999224838256834,0.3880498965370573,0.0669695739982703,1.0,1.0,0.0,1,0.0042031919583678,0.0048381989472545,0.8711028535016165,0.0,0.0,0.3880498965370573,0.6812017700271868,0.0669695739982703,0.0270702187773496,0.1999224838256834,0.0,,0.0,0.0,,,,,0.0
ORIGINAL_SAFEFLOWMPC,2,2,6,0.8571428571428571,0.0,11.04558277130127,0.1844574626922606,0.3812505960080646,0.0490463350774811,1.0,1.0,0.0,1,0.004208831989672,0.0048398089711554,1.2612025764360324,0.0,0.0,0.3812505960080646,0.619550499215017,0.0490463350774811,0.0699050348526714,0.1844574626922606,0.0,,0.0,0.0,,,,,0.0
POV_L05_ALWAYS,2,2,0,0.0,0.5,16.644588470458984,13.371972006225588,0.4308115586907173,0.0705144114686575,1.0,1.0,0.0,3,0.0285283579723909,0.2800454139942303,4.187049639118189,4.187049388885498,2.093524932861328,0.4308115586907173,0.256912281669816,0.0705144114686575,0.0683847263320038,13.371972006225588,0.0,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,2,1,0.1428571428571428,0.5,16.629743576049805,8.616236012840272,0.4281241612772878,0.0694652340167051,1.0,1.0,0.0,3,0.0312800619285553,0.2819409149815328,3.8098208480510296,4.444790840148926,2.222395658493042,0.4281241612772878,0.5422789070523886,0.0694652340167051,0.0621010014851192,8.616236012840272,0.0,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,2,2,0.2857142857142857,0.5,16.70171546936035,6.100788873100281,0.4251538222641703,0.0692575165826343,1.0,1.0,0.0,3,0.028724314935971,0.2785825050086714,3.781837479192765,5.294572353363037,2.6472864151000977,0.4251538222641703,0.3527912816144842,0.0692575165826343,0.0225179409082417,6.100788873100281,0.0,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,2,3,0.4285714285714285,0.5,16.920291900634766,3.496509951019287,0.4183371960280053,0.0686276217071326,1.0,1.0,0.0,2,0.019000194966793,0.185828985995613,3.214900320074529,5.626075744628906,2.813037633895874,0.4183371960280053,0.3591488216920152,0.0686276217071326,0.0262606298249532,3.496509951019287,0.0018629208493319,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,2,4,0.5714285714285714,0.5,17.24972152709961,1.2095083412170409,0.4066783239585455,0.0680828151242429,1.0,1.0,0.0,1,0.0105656210216693,0.0941215350176207,3.35254438139438,7.822603225708008,3.911301612854004,0.4066783239585455,0.3543635686196206,0.0680828151242429,0.0194539857712246,1.2095083412170409,0.0,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,2,5,0.7142857142857143,0.5,17.618654251098633,0.6459374841690062,0.3894011852568977,0.0685252868806371,1.0,1.0,0.0,2,0.0189252029522322,0.1855907699791714,1.966142151583709,6.881497383117676,3.440748691558838,0.3894011852568977,0.2990185647040752,0.0685252868806371,0.0515326352528956,0.6459374841690062,0.0041504478039848,,0.0,1.0,,,,,0.0
POV_L05_ALWAYS,2,2,6,0.8571428571428571,0.5,17.99924087524414,0.5495317396163939,0.3732429496217496,0.0675859732567108,1.0,1.0,0.0,1,0.0106529840268194,0.094485243957024,3.0632784866146188,21.442949295043945,10.721474647521973,0.3732429496217496,0.4015187106693966,0.0675859732567108,-0.0175604283366206,0.5495317396163939,0.0175604283366206,,0.0,1.0,,,,,0.0
POV_L05_ADAPTIVE,2,2,0,0.0,0.5,16.644588470458984,13.371972006225588,0.4308115586907173,0.0705144114686575,1.0,1.0,0.0,3,0.0283598459791392,0.2790995580144226,4.187049639181748,4.187049388885498,2.093524932861328,0.4308115586907173,0.2569122816624359,0.0705144114686575,0.0683847263309457,13.371972006225588,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,2,1,0.1428571428571428,0.5,16.629743576049805,8.616236012840272,0.4281241612772878,0.0694652340167051,1.0,1.0,0.0,3,0.0312234210432507,0.281597885012161,3.8098208480510296,4.444790840148926,2.222395658493042,0.4281241612772878,0.5422789070523886,0.0694652340167051,0.0621010014851192,8.616236012840272,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,2,2,0.2857142857142857,0.5,16.70171546936035,6.100788873100281,0.4251538222641703,0.0692575165826343,1.0,1.0,0.0,3,0.0287568951025605,0.2785669539589435,3.781837479192765,5.294572353363037,2.6472864151000977,0.4251538222641703,0.3527912816144842,0.0692575165826343,0.0225179409082417,6.100788873100281,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,2,3,0.4285714285714285,0.5,16.920291900634766,3.496509951019287,0.4183371960280053,0.0686276217071326,1.0,1.0,0.0,2,0.0190183960366994,0.1853122619795613,3.2149003200169197,5.626075744628906,2.813037633895874,0.4183371960280053,0.3591488216351883,0.0686276217071326,0.0262606298387596,3.496509951019287,0.0018629208501501,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,2,4,0.5714285714285714,0.5,17.24972152709961,1.2095083412170409,0.4066783239585455,0.0680828151242429,1.0,1.0,0.0,1,0.0106262129847891,0.0944410930387675,3.35254438139438,7.822603225708008,3.911301612854004,0.4066783239585455,0.3543635686196206,0.0680828151242429,0.0194539857712246,1.2095083412170409,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,2,5,0.7142857142857143,0.5,17.618654251098633,0.6459374841690062,0.3894011852568977,0.0685252868806371,1.0,1.0,0.0,2,0.0189069929765537,0.1853326429845765,1.966142151583709,6.881497383117676,3.440748691558838,0.3894011852568977,0.2990185647040752,0.0685252868806371,0.0515326352528956,0.6459374841690062,0.0041504478039848,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L05_ADAPTIVE,2,2,6,0.8571428571428571,0.5,17.99924087524414,0.5495317396163939,0.3732429496217496,0.0675859732567108,1.0,1.0,0.0,1,0.010568002006039,0.0938631390454247,3.0632784866146188,21.442949295043945,10.721474647521973,0.3732429496217496,0.4015187106693966,0.0675859732567108,-0.0175604283366206,0.5495317396163939,0.0175604283366206,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,2,0,0.0,0.25,16.644588470458984,13.371972006225588,0.4308115586907173,0.0705144114686575,1.0,1.0,0.0,3,0.0283534449990838,0.2788943120394833,4.187049638862376,4.187049388885498,1.046762466430664,0.4308115586907173,0.2569122816835836,0.0705144114686575,0.0683847263443024,13.371972006225588,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,2,1,0.1428571428571428,0.25,16.594572067260742,8.549316090011597,0.4281710430292589,0.0694690202352418,1.0,1.0,0.0,2,0.0209763780003413,0.1894264119910076,3.0642722017434374,3.574984073638916,0.893746018409729,0.4281710430292589,0.3523625613889511,0.0694690202352418,0.0497493319455752,8.549316090011597,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,2,2,0.2857142857142857,0.25,16.62835693359375,6.007394355201721,0.4265799442261401,0.0698213413949978,1.0,1.0,0.0,2,0.0210681410389952,0.1871328799752518,3.496428170937824,4.894999027252197,1.223749756813049,0.4265799442261401,0.3965878034546245,0.0698213413949978,0.0391180716803624,6.007394355201721,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,2,3,0.4285714285714285,0.25,16.680091857910156,3.7118293460845946,0.4191214396323058,0.0695718081448373,1.0,1.0,0.0,1,0.0105138499638997,0.0933847560081631,3.721367271743029,6.512392520904541,1.6280982494354248,0.4191214396323058,0.364686638480096,0.0695718081448373,0.0168928308750771,3.7118293460845946,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,2,4,0.5714285714285714,0.25,16.756288528442383,1.5667070564270018,0.4059091630976743,0.0696675440301537,1.0,1.0,0.0,1,0.0103783060330897,0.0926147649879567,3.4066593246144534,7.948871612548828,1.987217903137207,0.4059091630976743,0.3928004051886171,0.0696675440301537,-0.0031405083523847,1.5667070564270018,0.0031405083523847,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,2,5,0.7142857142857143,0.25,16.914112091064453,0.5383332189559935,0.3915527840080386,0.0710582845058582,1.0,1.0,0.0,2,0.0191459189518354,0.1832712470204569,2.0521167859839253,7.182408809661865,1.7956022024154663,0.3915527840080386,0.2873036987812569,0.0710582845058582,0.0376264301179452,0.5383332189559935,0.0042061779451278,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
POV_L025_ADAPTIVE,2,2,6,0.8571428571428571,0.25,16.971498489379883,0.4259370383262633,0.3778730670856858,0.0712927381519671,1.0,1.0,0.0,1,0.0105030899867415,0.0924430700251832,3.7488339145708496,26.24183654785156,6.560459136962891,0.3778730670856858,0.3109771534515059,0.0712927381519671,0.0187493931662885,0.4259370383262633,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,2,0,0.0,0.0,16.644588470458984,13.371972006225588,0.4308115586907173,0.0705144114686575,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,2,1,0.1428571428571428,0.0,16.557113647460938,8.711489003562928,0.4289561589782362,0.0694099717756709,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,2,2,0.2857142857142857,0.0,16.54988670349121,6.230099361801147,0.4273004007967625,0.0702543154950094,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,2,3,0.4285714285714285,0.0,16.5147647857666,3.8940806802749632,0.4199474146979871,0.0697919740914116,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
GOAL_AWARE_FINAL_PROJECTION,2,2,4,0.5714285714285714,0.0,16.48365020751953,1.753544371986389,0.4077019788205438,0.0705533500815136,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0
