method,task_id,seed,state,collision,min_clearance,terminal_goal_error,state_json
L1_NO_REPLACE,3,25,hypothetical_l1_residual,1.0,-0.030992257137749866,0.5127658285595312,"[[1.3305350542068481,0.6046386957168579,-0.9094148278236389,-1.5713053941726685,0.6455248594284058,1.2559406757354736,2.6597087383270264],[1.3298815488815308,0.6054132580757141,-0.9090389609336853,-1.570526361465454,0.6454813480377197,1.2555043697357178,2.660470724105835],[1.3224825859069824,0.6101160049438477,-0.9022653102874756,-1.5624560117721558,0.6437262296676636,1.2496566772460938,2.6681971549987793],[1.3035287857055664,0.6190502643585205,-0.8777812123298645,-1.5407590866088867,0.6336202025413513,1.232421875,2.685387134552002],[1.2695571184158325,0.633274495601654,-0.8335262537002563,-1.500364065170288,0.6150665283203125,1.204155445098877,2.705455780029297],[1.219470500946045,0.6530346870422363,-0.7800976634025574,-1.4427498579025269,0.5954899191856384,1.1618927717208862,2.719296455383301],[1.155971884727478,0.6778621077537537,-0.7298121452331543,-1.3797953128814697,0.5819557309150696,1.1054645776748657,2.7242090702056885],[1.0814999341964722,0.7076636552810669,-0.6840932369232178,-1.313689947128296,0.575474202632904,1.0371081829071045,2.726628541946411],[0.9963976144790649,0.7421066761016846,-0.6428408622741699,-1.2453453540802002,0.5754600167274475,0.9589499831199646,2.724972724914551],[0.9006404876708984,0.7811423540115356,-0.6065573692321777,-1.1782326698303223,0.582261323928833,0.8825461268424988,2.7189083099365234],[0.7962968945503235,0.8247115612030029,-0.5751989483833313,-1.1150846481323242,0.591759204864502,0.8197107315063477,2.7083425521850586],[0.6856409311294556,0.8731884360313416,-0.5487107038497925,-1.057446837425232,0.6003478765487671,0.7788823246955872,2.691676378250122],[0.5765191316604614,0.9176766872406006,-0.5258148908615112,-1.0060051679611206,0.6078624129295349,0.7607138752937317,2.6736083030700684],[0.476043701171875,0.9501036405563354,-0.5107014775276184,-0.9612438678741455,0.6164911985397339,0.7583747506141663,2.660659074783325],[0.38497433066368103,0.9680094122886658,-0.5009467005729675,-0.9238253235816956,0.6222885847091675,0.7621011734008789,2.653299570083618],[0.3023112416267395,0.9753432869911194,-0.4983375072479248,-0.8986968994140625,0.620296835899353,0.7604650259017944,2.6409571170806885]]"
L1_NO_REPLACE,3,25,hypothetical_l05_residual,0.0,0.10211949258852601,0.7334494116342988,"[[1.3283987045288086,0.5956427454948425,-0.8980558514595032,-1.5645713806152344,0.6587429642677307,1.253251552581787,2.6346657276153564],[1.3253741264343262,0.6354689598083496,-0.9163023829460144,-1.5582835674285889,0.6479630470275879,1.2560006380081177,2.6723973751068115],[1.3235547542572021,0.6593430042266846,-0.9076045155525208,-1.5390675067901611,0.6345168948173523,1.252587080001831,2.6975021362304688],[1.2952529191970825,0.6967264413833618,-0.8823198676109314,-1.5083086490631104,0.6173766851425171,1.2382781505584717,2.7333314418792725],[1.2834053039550781,0.7136092782020569,-0.8380897045135498,-1.4584636688232422,0.5901895761489868,1.2009714841842651,2.7617712020874023],[1.236635684967041,0.7404879927635193,-0.7887037992477417,-1.404249668121338,0.5728194713592529,1.1580764055252075,2.7836875915527344],[1.1841638088226318,0.7644709348678589,-0.7303948402404785,-1.3302685022354126,0.5573605298995972,1.102278232574463,2.796083450317383],[1.119659185409546,0.797685444355011,-0.6753477454185486,-1.2517344951629639,0.5691742897033691,1.0285145044326782,2.79469895362854],[1.0522876977920532,0.828693151473999,-0.6054636836051941,-1.1554609537124634,0.5610163807868958,0.9503056406974792,2.7890830039978027],[0.9646775722503662,0.8656619787216187,-0.5490300059318542,-1.073710560798645,0.5835501551628113,0.8730096220970154,2.7693421840667725],[0.8751553297042847,0.9027408957481384,-0.49368441104888916,-0.9817938804626465,0.6039391756057739,0.8082190752029419,2.7402091026306152],[0.7664709091186523,0.944694995880127,-0.44288715720176697,-0.9066628813743591,0.6279915571212769,0.7542392015457153,2.696216344833374],[0.6690452694892883,0.9807413816452026,-0.39833778142929077,-0.8300000429153442,0.6489120721817017,0.7170583009719849,2.6543803215026855],[0.5695101618766785,1.0092558860778809,-0.3618648946285248,-0.7660995721817017,0.6694267988204956,0.6984646320343018,2.6140284538269043],[0.4726462960243225,1.0254071950912476,-0.34070831537246704,-0.7105723023414612,0.6807118654251099,0.6771116852760315,2.564016342163086],[0.375072717666626,1.03450345993042,-0.32480305433273315,-0.6703718304634094,0.6914840936660767,0.6634560823440552,2.5196917057037354]]"
L05_REPLACE,3,25,x_before_terminal,0.0,0.08164217694275086,1.171539527617957,"[[1.3941594362258911,0.4633523225784302,-0.857534646987915,-1.4174987077713013,0.5300278663635254,0.9455613493919373,2.5564119815826416],[1.1985487937927246,0.5983402132987976,-0.8619570732116699,-1.2869930267333984,0.5928933620452881,1.320074439048767,2.335994005203247],[1.2440887689590454,0.3444824516773224,-0.6594928503036499,-1.165244698524475,0.5637850761413574,1.1097815036773682,2.4421541690826416],[1.3686163425445557,0.3902846574783325,-0.8712043166160583,-1.2394649982452393,0.49749839305877686,1.0374537706375122,2.3887476921081543],[0.8837873935699463,0.7993922233581543,-0.7626374363899231,-1.3391746282577515,0.38209107518196106,1.2875226736068726,2.3034939765930176],[1.1357694864273071,0.9466061592102051,-0.6964577436447144,-1.1422443389892578,0.22122275829315186,1.0748820304870605,2.368903636932373],[1.0055574178695679,0.6572433710098267,-0.6105185151100159,-0.9956846237182617,0.42892035841941833,0.923043966293335,2.5543744564056396],[1.0634132623672485,0.6235212087631226,-0.3584449887275696,-1.2927823066711426,0.42527836561203003,0.9450455904006958,2.6963963508605957],[0.840108335018158,0.45431843400001526,-0.5601869225502014,-1.0536547899246216,0.67097407579422,0.8094489574432373,2.2703099250793457],[1.0028938055038452,0.5484731197357178,-0.5058900117874146,-0.7476209402084351,0.6834504008293152,0.7122948169708252,2.4058027267456055],[1.0044350624084473,0.8790056705474854,-0.4565991163253784,-0.5420962572097778,0.5135258436203003,0.6355860829353333,2.191418409347534],[0.8418275117874146,0.9085748195648193,-0.3432198166847229,-0.6431262493133545,0.4588088393211365,0.7524660229682922,2.2754275798797607],[0.4099539518356323,0.9252821803092957,-0.18523840606212616,-0.6647248268127441,0.5316978096961975,0.5895314812660217,2.0785751342773438],[0.5887514352798462,0.8013979196548462,-0.14556428790092468,-0.7088366150856018,0.8312538266181946,0.6236727237701416,2.067753314971924],[0.4485304653644562,1.0867676734924316,-0.3656778037548065,-0.4331040382385254,0.4642535448074341,0.3686247766017914,2.3238792419433594],[0.6279836297035217,0.7667606472969055,-0.21823373436927795,-0.25803142786026,0.5543108582496643,0.5029680728912354,2.198028802871704]]"
L05_REPLACE,3,25,x1_raw,0.0,0.12253156490615652,0.9354034584411195,"[[1.3268108367919922,0.5892434120178223,-0.8910470008850098,-1.5574146509170532,0.6712472438812256,1.252687692642212,2.610156774520874],[1.32132887840271,0.6666229963302612,-0.9277061223983765,-1.5447499752044678,0.6490856409072876,1.2556443214416504,2.6856942176818848],[1.323235273361206,0.7144109010696411,-0.9195091724395752,-1.5162975788116455,0.6277265548706055,1.2616676092147827,2.730502128601074],[1.2852907180786133,0.7780658602714539,-0.8924736976623535,-1.4761159420013428,0.6012779474258423,1.251515507698059,2.7850379943847656],[1.296566367149353,0.7983021140098572,-0.8459810018539429,-1.4150056838989258,0.5702682733535767,1.2080281972885132,2.823108673095703],[1.2520045042037964,0.8266339302062988,-0.8015547394752502,-1.36063814163208,0.5555253028869629,1.165091872215271,2.854921817779541],[1.2122284173965454,0.8529359102249146,-0.7349210381507874,-1.274612545967102,0.5398309230804443,1.108769416809082,2.8718085289001465],[1.1583034992218018,0.888015627861023,-0.6741424798965454,-1.1763179302215576,0.5690305829048157,1.0302081108093262,2.86568284034729],[1.1100270748138428,0.9151642918586731,-0.574855387210846,-1.052191138267517,0.5527715086936951,0.9478336572647095,2.8559012413024902],[1.0321290493011475,0.9516457915306091,-0.5017399787902832,-0.9523889422416687,0.591913104057312,0.8675808310508728,2.823317050933838],[0.9624863862991333,0.9840097427368164,-0.4220051169395447,-0.8250629901885986,0.6237738728523254,0.788998007774353,2.777254581451416],[0.8578426837921143,1.026197910308838,-0.34853261709213257,-0.7235098481178284,0.6651568412780762,0.7132319211959839,2.7042369842529297],[0.7738097310066223,1.058939814567566,-0.2830873131752014,-0.6139072179794312,0.6978634595870972,0.6530052423477173,2.640745162963867],[0.6716596484184265,1.0892211198806763,-0.2239556759595871,-0.5263545513153076,0.7263497114181519,0.6093817949295044,2.567709445953369],[0.568835437297821,1.1069422960281372,-0.19026292860507965,-0.44900375604629517,0.7451363801956177,0.5591148138046265,2.4769864082336426],[0.45492851734161377,1.1234797239303589,-0.1590542048215866,-0.39037424325942993,0.7675803899765015,0.53292316198349,2.3970279693603516]]"
L05_REPLACE,3,25,z_star,1.0,-0.002634485990070809,0.5409406244085951,"[[1.3305350569478114,0.6046386919999949,-0.9094148237836688,-1.571305416288234,0.645524831019691,1.255940647985752,2.6597086907503207],[1.330289908723811,0.6052636919999939,-0.9090934938509759,-1.570680416288236,0.6448998310197344,1.255707008052322,2.660333690750319],[1.3270371891501618,0.6140136919999759,-0.9045876337701714,-1.5619304162882663,0.6368537434659169,1.2523799194892653,2.6690294047106224],[1.3172199520334376,0.6442670322289491,-0.8885392151520477,-1.5311095087394728,0.6158504703292925,1.2399932396998807,2.698323686194826],[1.298088216827854,0.6988104552066395,-0.8546574476930962,-1.468989109886341,0.5878001268303649,1.2127436140548455,2.747619388766648],[1.2646847573951783,0.7666807034531053,-0.7998682808184772,-1.3779600475271632,0.5636216500925423,1.1671307458505047,2.8031122263866077],[1.2100428736574493,0.8335734576742484,-0.7255727745672323,-1.2681473310917295,0.5524496885436966,1.1026865543951785,2.8498021990552203],[1.1283482840541816,0.8901196898999844,-0.6392632864902613,-1.1493731296431247,0.5581510458470071,1.022617444248698,2.8732327970985434],[1.0195061567410613,0.9353818066747075,-0.5537775385276271,-1.0299145863847676,0.5784633812265584,0.9345777543113488,2.8652590229004327],[0.8917184260098096,0.9723871723315255,-0.4839613734849973,-0.9209842369495331,0.6054706724602561,0.8505472150098896,2.8275651680436265],[0.7560334117395087,1.0024572268260838,-0.4439896798939074,-0.8371467390633487,0.6272874230974421,0.7846892312894664,2.768212871629792],[0.6235507477994632,1.0230217649950402,-0.43853623161296346,-0.7908717109692445,0.6326956870907966,0.7481886409268135,2.698968615013337],[0.5079243309416243,1.029995292304755,-0.45852480250164646,-0.7808787709107379,0.6184834251033899,0.7418095801896447,2.633297825941174],[0.42306191979550767,1.0231364034958081,-0.4893802810927577,-0.7933015205466311,0.5930426207167625,0.7551607041264774,2.583415930719586],[0.3717953943690178,1.0100934745503534,-0.5165826087413992,-0.8131399598770247,0.5704205383706928,0.7736704865005387,2.5558657773869586],[0.34320663467007984,1.002489626956535,-0.5316611403528981,-0.8266440889020107,0.5594546429771826,0.7846841014031787,2.547364463456621]]"
L05_REPLACE,3,25,hypothetical_l1_residual,1.0,-0.0026344962675532574,0.5409405839724173,"[[1.3305350542068481,0.6046386957168579,-0.9094148874282837,-1.5713053941726685,0.6455248594284058,1.2559406757354736,2.6597087383270264],[1.3302899599075317,0.6052637100219727,-0.9090934991836548,-1.5706803798675537,0.644899845123291,1.255707025527954,2.6603336334228516],[1.3270372152328491,0.614013671875,-0.9045876264572144,-1.5619304180145264,0.636853814125061,1.2523798942565918,2.669029474258423],[1.3172199726104736,0.6442670226097107,-0.88853919506073,-1.53110933303833,0.6158504486083984,1.2399932146072388,2.6983237266540527],[1.2980881929397583,0.6988104581832886,-0.8546574711799622,-1.4689891338348389,0.587800145149231,1.2127436399459839,2.747619390487671],[1.264684796333313,0.7666807174682617,-0.7998682856559753,-1.377960205078125,0.5636216402053833,1.167130708694458,2.803112030029297],[1.2100428342819214,0.8335734605789185,-0.7255727648735046,-1.268147349357605,0.5524497032165527,1.1026866436004639,2.849802255630493],[1.1283482313156128,0.8901196718215942,-0.6392632722854614,-1.149373173713684,0.5581510663032532,1.0226173400878906,2.873232841491699],[1.0195062160491943,0.9353818297386169,-0.5537775158882141,-1.0299146175384521,0.5784633755683899,0.9345777034759521,2.8652589321136475],[0.8917185068130493,0.9723871946334839,-0.4839613437652588,-0.9209842085838318,0.6054706573486328,0.850547194480896,2.8275651931762695],[0.7560334205627441,1.0024572610855103,-0.44398969411849976,-0.8371467590332031,0.6272874474525452,0.78468918800354,2.7682127952575684],[0.6235507726669312,1.0230218172073364,-0.43853622674942017,-0.7908717393875122,0.6326956748962402,0.7481886148452759,2.6989686489105225],[0.5079243183135986,1.029995322227478,-0.45852482318878174,-0.7808787822723389,0.6184834241867065,0.741809606552124,2.633297920227051],[0.42306190729141235,1.0231363773345947,-0.4893803000450134,-0.7933015823364258,0.5930426120758057,0.7551606893539429,2.583415985107422],[0.3717954158782959,1.0100934505462646,-0.5165826082229614,-0.8131400346755981,0.5704205632209778,0.773670494556427,2.55586576461792],[0.34320664405822754,1.002489686012268,-0.5316611528396606,-0.8266441226005554,0.559454619884491,0.7846841812133789,2.5473644733428955]]"
L05_REPLACE,3,25,hypothetical_l05_residual,0.0,0.11254868230099693,0.756696443328769,"[[1.328673005104065,0.5969410538673401,-0.9002309441566467,-1.5643600225448608,0.6583859920501709,1.2543141841888428,2.63493275642395],[1.3258094787597656,0.6359433531761169,-0.9183998107910156,-1.5577151775360107,0.6469927430152893,1.2556756734848022,2.673013925552368],[1.3251361846923828,0.6642123460769653,-0.9120483994483948,-1.539113998413086,0.6322901844978333,1.2570236921310425,2.699765682220459],[1.3012553453445435,0.7111664414405823,-0.8905064463615417,-1.5036126375198364,0.6085641980171204,1.245754361152649,2.741680860519409],[1.2973272800445557,0.7485562562942505,-0.8503192067146301,-1.4419974088668823,0.5790342092514038,1.2103859186172485,2.7853641510009766],[1.2583446502685547,0.7966573238372803,-0.8007115125656128,-1.3692991733551025,0.5595734119415283,1.1661113500595093,2.829016923904419],[1.2111356258392334,0.8432546854019165,-0.730246901512146,-1.2713799476623535,0.5461403131484985,1.105728030204773,2.8608055114746094],[1.143325924873352,0.8890676498413086,-0.6567028760910034,-1.162845492362976,0.5635908246040344,1.0264127254486084,2.869457960128784],[1.0647666454315186,0.925273060798645,-0.56431645154953,-1.0410529375076294,0.5656174421310425,0.9412056803703308,2.8605799674987793],[0.9619237780570984,0.9620164632797241,-0.4928506314754486,-0.9366865754127502,0.5986918807029724,0.859063982963562,2.825441360473633],[0.8592599034309387,0.9932335019111633,-0.4329974055290222,-0.8311048746109009,0.6255306601524353,0.7868435978889465,2.772733688354492],[0.7406967282295227,1.024609923362732,-0.39353442192077637,-0.7571908235549927,0.6489262580871582,0.7307102680206299,2.7016026973724365],[0.6408669948577881,1.044467568397522,-0.3708060681819916,-0.697393000125885,0.6581734418869019,0.6974074244499207,2.637021541595459],[0.5473607778549194,1.0561788082122803,-0.35666799545288086,-0.6598280668258667,0.659696102142334,0.6822712421417236,2.5755627155303955],[0.47031542658805847,1.0585178136825562,-0.35342279076576233,-0.6310718655586243,0.6577784419059753,0.6663926839828491,2.5164260864257812],[0.39906758069992065,1.0629847049713135,-0.34535765647888184,-0.6085091829299927,0.6635174751281738,0.6588036417961121,2.472196340560913]]"
L05_NO_REPLACE,3,25,x_before_terminal,0.0,0.08164217694275086,1.171539527617957,"[[1.3941594362258911,0.4633523225784302,-0.857534646987915,-1.4174987077713013,0.5300278663635254,0.9455613493919373,2.5564119815826416],[1.1985487937927246,0.5983402132987976,-0.8619570732116699,-1.2869930267333984,0.5928933620452881,1.320074439048767,2.335994005203247],[1.2440887689590454,0.3444824516773224,-0.6594928503036499,-1.165244698524475,0.5637850761413574,1.1097815036773682,2.4421541690826416],[1.3686163425445557,0.3902846574783325,-0.8712043166160583,-1.2394649982452393,0.49749839305877686,1.0374537706375122,2.3887476921081543],[0.8837873935699463,0.7993922233581543,-0.7626374363899231,-1.3391746282577515,0.38209107518196106,1.2875226736068726,2.3034939765930176],[1.1357694864273071,0.9466061592102051,-0.6964577436447144,-1.1422443389892578,0.22122275829315186,1.0748820304870605,2.368903636932373],[1.0055574178695679,0.6572433710098267,-0.6105185151100159,-0.9956846237182617,0.42892035841941833,0.923043966293335,2.5543744564056396],[1.0634132623672485,0.6235212087631226,-0.3584449887275696,-1.2927823066711426,0.42527836561203003,0.9450455904006958,2.6963963508605957],[0.840108335018158,0.45431843400001526,-0.5601869225502014,-1.0536547899246216,0.67097407579422,0.8094489574432373,2.2703099250793457],[1.0028938055038452,0.5484731197357178,-0.5058900117874146,-0.7476209402084351,0.6834504008293152,0.7122948169708252,2.4058027267456055],[1.0044350624084473,0.8790056705474854,-0.4565991163253784,-0.5420962572097778,0.5135258436203003,0.6355860829353333,2.191418409347534],[0.8418275117874146,0.9085748195648193,-0.3432198166847229,-0.6431262493133545,0.4588088393211365,0.7524660229682922,2.2754275798797607],[0.4099539518356323,0.9252821803092957,-0.18523840606212616,-0.6647248268127441,0.5316978096961975,0.5895314812660217,2.0785751342773438],[0.5887514352798462,0.8013979196548462,-0.14556428790092468,-0.7088366150856018,0.8312538266181946,0.6236727237701416,2.067753314971924],[0.4485304653644562,1.0867676734924316,-0.3656778037548065,-0.4331040382385254,0.4642535448074341,0.3686247766017914,2.3238792419433594],[0.6279836297035217,0.7667606472969055,-0.21823373436927795,-0.25803142786026,0.5543108582496643,0.5029680728912354,2.198028802871704]]"
L05_NO_REPLACE,3,25,x1_raw,0.0,0.12253156490615652,0.9354034584411195,"[[1.3268108367919922,0.5892434120178223,-0.8910470008850098,-1.5574146509170532,0.6712472438812256,1.252687692642212,2.610156774520874],[1.32132887840271,0.6666229963302612,-0.9277061223983765,-1.5447499752044678,0.6490856409072876,1.2556443214416504,2.6856942176818848],[1.323235273361206,0.7144109010696411,-0.9195091724395752,-1.5162975788116455,0.6277265548706055,1.2616676092147827,2.730502128601074],[1.2852907180786133,0.7780658602714539,-0.8924736976623535,-1.4761159420013428,0.6012779474258423,1.251515507698059,2.7850379943847656],[1.296566367149353,0.7983021140098572,-0.8459810018539429,-1.4150056838989258,0.5702682733535767,1.2080281972885132,2.823108673095703],[1.2520045042037964,0.8266339302062988,-0.8015547394752502,-1.36063814163208,0.5555253028869629,1.165091872215271,2.854921817779541],[1.2122284173965454,0.8529359102249146,-0.7349210381507874,-1.274612545967102,0.5398309230804443,1.108769416809082,2.8718085289001465],[1.1583034992218018,0.888015627861023,-0.6741424798965454,-1.1763179302215576,0.5690305829048157,1.0302081108093262,2.86568284034729],[1.1100270748138428,0.9151642918586731,-0.574855387210846,-1.052191138267517,0.5527715086936951,0.9478336572647095,2.8559012413024902],[1.0321290493011475,0.9516457915306091,-0.5017399787902832,-0.9523889422416687,0.591913104057312,0.8675808310508728,2.823317050933838],[0.9624863862991333,0.9840097427368164,-0.4220051169395447,-0.8250629901885986,0.6237738728523254,0.788998007774353,2.777254581451416],[0.8578426837921143,1.026197910308838,-0.34853261709213257,-0.7235098481178284,0.6651568412780762,0.7132319211959839,2.7042369842529297],[0.7738097310066223,1.058939814567566,-0.2830873131752014,-0.6139072179794312,0.6978634595870972,0.6530052423477173,2.640745162963867],[0.6716596484184265,1.0892211198806763,-0.2239556759595871,-0.5263545513153076,0.7263497114181519,0.6093817949295044,2.567709445953369],[0.568835437297821,1.1069422960281372,-0.19026292860507965,-0.44900375604629517,0.7451363801956177,0.5591148138046265,2.4769864082336426],[0.45492851734161377,1.1234797239303589,-0.1590542048215866,-0.39037424325942993,0.7675803899765015,0.53292316198349,2.3970279693603516]]"
L05_NO_REPLACE,3,25,z_star,1.0,-0.002634485990070809,0.5409406244085951,"[[1.3305350569478114,0.6046386919999949,-0.9094148237836688,-1.571305416288234,0.645524831019691,1.255940647985752,2.6597086907503207],[1.330289908723811,0.6052636919999939,-0.9090934938509759,-1.570680416288236,0.6448998310197344,1.255707008052322,2.660333690750319],[1.3270371891501618,0.6140136919999759,-0.9045876337701714,-1.5619304162882663,0.6368537434659169,1.2523799194892653,2.6690294047106224],[1.3172199520334376,0.6442670322289491,-0.8885392151520477,-1.5311095087394728,0.6158504703292925,1.2399932396998807,2.698323686194826],[1.298088216827854,0.6988104552066395,-0.8546574476930962,-1.468989109886341,0.5878001268303649,1.2127436140548455,2.747619388766648],[1.2646847573951783,0.7666807034531053,-0.7998682808184772,-1.3779600475271632,0.5636216500925423,1.1671307458505047,2.8031122263866077],[1.2100428736574493,0.8335734576742484,-0.7255727745672323,-1.2681473310917295,0.5524496885436966,1.1026865543951785,2.8498021990552203],[1.1283482840541816,0.8901196898999844,-0.6392632864902613,-1.1493731296431247,0.5581510458470071,1.022617444248698,2.8732327970985434],[1.0195061567410613,0.9353818066747075,-0.5537775385276271,-1.0299145863847676,0.5784633812265584,0.9345777543113488,2.8652590229004327],[0.8917184260098096,0.9723871723315255,-0.4839613734849973,-0.9209842369495331,0.6054706724602561,0.8505472150098896,2.8275651680436265],[0.7560334117395087,1.0024572268260838,-0.4439896798939074,-0.8371467390633487,0.6272874230974421,0.7846892312894664,2.768212871629792],[0.6235507477994632,1.0230217649950402,-0.43853623161296346,-0.7908717109692445,0.6326956870907966,0.7481886409268135,2.698968615013337],[0.5079243309416243,1.029995292304755,-0.45852480250164646,-0.7808787709107379,0.6184834251033899,0.7418095801896447,2.633297825941174],[0.42306191979550767,1.0231364034958081,-0.4893802810927577,-0.7933015205466311,0.5930426207167625,0.7551607041264774,2.583415930719586],[0.3717953943690178,1.0100934745503534,-0.5165826087413992,-0.8131399598770247,0.5704205383706928,0.7736704865005387,2.5558657773869586],[0.34320663467007984,1.002489626956535,-0.5316611403528981,-0.8266440889020107,0.5594546429771826,0.7846841014031787,2.547364463456621]]"
L05_NO_REPLACE,3,25,hypothetical_l1_residual,1.0,-0.0026344962675532574,0.5409405839724173,"[[1.3305350542068481,0.6046386957168579,-0.9094148874282837,-1.5713053941726685,0.6455248594284058,1.2559406757354736,2.6597087383270264],[1.3302899599075317,0.6052637100219727,-0.9090934991836548,-1.5706803798675537,0.644899845123291,1.255707025527954,2.6603336334228516],[1.3270372152328491,0.614013671875,-0.9045876264572144,-1.5619304180145264,0.636853814125061,1.2523798942565918,2.669029474258423],[1.3172199726104736,0.6442670226097107,-0.88853919506073,-1.53110933303833,0.6158504486083984,1.2399932146072388,2.6983237266540527],[1.2980881929397583,0.6988104581832886,-0.8546574711799622,-1.4689891338348389,0.587800145149231,1.2127436399459839,2.747619390487671],[1.264684796333313,0.7666807174682617,-0.7998682856559753,-1.377960205078125,0.5636216402053833,1.167130708694458,2.803112030029297],[1.2100428342819214,0.8335734605789185,-0.7255727648735046,-1.268147349357605,0.5524497032165527,1.1026866436004639,2.849802255630493],[1.1283482313156128,0.8901196718215942,-0.6392632722854614,-1.149373173713684,0.5581510663032532,1.0226173400878906,2.873232841491699],[1.0195062160491943,0.9353818297386169,-0.5537775158882141,-1.0299146175384521,0.5784633755683899,0.9345777034759521,2.8652589321136475],[0.8917185068130493,0.9723871946334839,-0.4839613437652588,-0.9209842085838318,0.6054706573486328,0.850547194480896,2.8275651931762695],[0.7560334205627441,1.0024572610855103,-0.44398969411849976,-0.8371467590332031,0.6272874474525452,0.78468918800354,2.7682127952575684],[0.6235507726669312,1.0230218172073364,-0.43853622674942017,-0.7908717393875122,0.6326956748962402,0.7481886148452759,2.6989686489105225],[0.5079243183135986,1.029995322227478,-0.45852482318878174,-0.7808787822723389,0.6184834241867065,0.741809606552124,2.633297920227051],[0.42306190729141235,1.0231363773345947,-0.4893803000450134,-0.7933015823364258,0.5930426120758057,0.7551606893539429,2.583415985107422],[0.3717954158782959,1.0100934505462646,-0.5165826082229614,-0.8131400346755981,0.5704205632209778,0.773670494556427,2.55586576461792],[0.34320664405822754,1.002489686012268,-0.5316611528396606,-0.8266441226005554,0.559454619884491,0.7846841812133789,2.5473644733428955]]"
L05_NO_REPLACE,3,25,hypothetical_l05_residual,0.0,0.11254868230099693,0.756696443328769,"[[1.328673005104065,0.5969410538673401,-0.9002309441566467,-1.5643600225448608,0.6583859920501709,1.2543141841888428,2.63493275642395],[1.3258094787597656,0.6359433531761169,-0.9183998107910156,-1.5577151775360107,0.6469927430152893,1.2556756734848022,2.673013925552368],[1.3251361846923828,0.6642123460769653,-0.9120483994483948,-1.539113998413086,0.6322901844978333,1.2570236921310425,2.699765682220459],[1.3012553453445435,0.7111664414405823,-0.8905064463615417,-1.5036126375198364,0.6085641980171204,1.245754361152649,2.741680860519409],[1.2973272800445557,0.7485562562942505,-0.8503192067146301,-1.4419974088668823,0.5790342092514038,1.2103859186172485,2.7853641510009766],[1.2583446502685547,0.7966573238372803,-0.8007115125656128,-1.3692991733551025,0.5595734119415283,1.1661113500595093,2.829016923904419],[1.2111356258392334,0.8432546854019165,-0.730246901512146,-1.2713799476623535,0.5461403131484985,1.105728030204773,2.8608055114746094],[1.143325924873352,0.8890676498413086,-0.6567028760910034,-1.162845492362976,0.5635908246040344,1.0264127254486084,2.869457960128784],[1.0647666454315186,0.925273060798645,-0.56431645154953,-1.0410529375076294,0.5656174421310425,0.9412056803703308,2.8605799674987793],[0.9619237780570984,0.9620164632797241,-0.4928506314754486,-0.9366865754127502,0.5986918807029724,0.859063982963562,2.825441360473633],[0.8592599034309387,0.9932335019111633,-0.4329974055290222,-0.8311048746109009,0.6255306601524353,0.7868435978889465,2.772733688354492],[0.7406967282295227,1.024609923362732,-0.39353442192077637,-0.7571908235549927,0.6489262580871582,0.7307102680206299,2.7016026973724365],[0.6408669948577881,1.044467568397522,-0.3708060681819916,-0.697393000125885,0.6581734418869019,0.6974074244499207,2.637021541595459],[0.5473607778549194,1.0561788082122803,-0.35666799545288086,-0.6598280668258667,0.659696102142334,0.6822712421417236,2.5755627155303955],[0.47031542658805847,1.0585178136825562,-0.35342279076576233,-0.6310718655586243,0.6577784419059753,0.6663926839828491,2.5164260864257812],[0.39906758069992065,1.0629847049713135,-0.34535765647888184,-0.6085091829299927,0.6635174751281738,0.6588036417961121,2.472196340560913]]"
